,id,player,start,country,name,dob,team,tour,end,ageattour,elo32diff,cumelo,intage,std,mean,normal,quarterattour,intage2
1480,66,Febby,2016-04-29,South Korea,Kim Yong,1993-02-19,MVP Phoenix,World Cyber Arena 2016 SEA Qualifiers,2016-05-21,8470,20.72454586376898,183.36496455470183,23,77.80196790282635,106.8518564017688,0.983434098331509,23,529
1481,66,Febby,2015-10-07,South Korea,Kim Yong,1993-02-19,MVP Phoenix,World Cyber Arena 2015 - SEA Pro Qualifiers,2015-10-14,8265,40.91008492437504,39.10527497900375,22,77.80196790282635,106.8518564017688,-0.8707566562760938,22,484
1482,67,Fenrir,2017-06-14,China,Lu Chao,1989-01-18,Team VGJ,DOTA Summit 7,2017-06-18,10374,-1.186456089399826,0.7366219620884067,28,88.50153971585797,-6.549052012315995,0.08232256746939887,28,784
1483,67,Fenrir,2017-05-18,China,Lu Chao,1989-01-18,Team VGJ,StarLadder i-League Invitational #2,2017-05-21,10347,47.70032103692711,1.9230780514882326,28,88.50153971585797,-6.549052012315995,0.09572861772806159,28,784
1484,67,Fenrir,2017-04-24,China,Lu Chao,1989-01-18,Team VGJ,The Kiev Major 2017,2017-04-30,10323,-2.5105789995848227,-45.777242985438875,28,88.50153971585797,-6.549052012315995,-0.4432486835717035,28,784
1485,67,Fenrir,2017-03-27,China,Lu Chao,1989-01-18,Team VGJ,Dota 2 Asia Championships 2017,2017-04-04,10295,-20.633113149557857,-43.26666398585405,28,88.50153971585797,-6.549052012315995,-0.4148810528203599,28,784
1486,67,Fenrir,2017-02-23,China,Lu Chao,1989-01-18,Team VGJ,StarLadder i-League StarSeries Season 3,2017-02-26,10263,102.07823724674427,117.94920810216547,28,88.50153971585797,-6.549052012315995,1.4067355270224016,28,784
1487,67,Fenrir,2016-08-02,China,Lu Chao,1989-01-18,EHOME,The International 2016,2016-08-13,10058,44.46779525500051,15.870970855421206,27,88.50153971585797,-6.549052012315995,0.25332918432513907,27,729
1488,67,Fenrir,2016-04-22,China,Lu Chao,1989-01-18,EHOME,ESL One Manila 2016,2016-04-24,9956,-38.372041232942365,-149.30589684866356,27,88.50153971585797,-6.549052012315995,-1.613043629463183,27,729
1489,67,Fenrir,2016-02-25,China,Lu Chao,1989-01-18,Vici Gaming,The Shanghai Major 2016,2016-03-06,9899,-75.04770703390909,-110.9338556157212,27,88.50153971585797,-6.549052012315995,-1.1794687859504123,27,729
1490,67,Fenrir,2016-01-27,China,Lu Chao,1989-01-18,Vici Gaming,MarsTV Dota 2 League 2015 Winter,2016-01-31,9870,-23.267103001657233,-35.88614858181211,27,88.50153971585797,-6.549052012315995,-0.33148684942302087,27,729
1491,67,Fenrir,2015-12-09,China,Lu Chao,1989-01-18,Vici Gaming,The Summit 4,2015-12-13,9821,-18.074673529190704,2.782898066866096,26,88.50153971585797,-6.549052012315995,0.10544392910160821,26,676
1492,67,Fenrir,2015-11-13,China,Lu Chao,1989-01-18,Vici Gaming,Frankfurt Major 2015,2015-11-21,9795,-56.30684612978621,20.8575715960568,26,88.50153971585797,-6.549052012315995,0.30967397512364403,26,676
1493,67,Fenrir,2015-10-26,China,Lu Chao,1989-01-18,Vici Gaming,Nanyang Dota 2 Championships Season 1,2015-11-01,9777,60.74236852844206,77.16441772584301,26,88.50153971585797,-6.549052012315995,0.9458984556305857,26,676
1494,67,Fenrir,2015-07-27,China,Lu Chao,1989-01-18,Vici Gaming,The International 2015,2015-08-08,9686,101.59677783246957,16.422049197400952,26,88.50153971585797,-6.549052012315995,0.259555949913049,26,676
1495,67,Fenrir,2015-06-20,China,Lu Chao,1989-01-18,Vici Gaming,ESL One Frankfurt 2015,2015-06-21,9649,-0.78419113771497,-85.17472863506862,26,88.50153971585797,-6.549052012315995,-0.8884102680607289,26,676
1496,67,Fenrir,2015-06-03,China,Lu Chao,1989-01-18,Vici Gaming,MarsTV Dota 2 League 2015 Spring,2015-06-07,9632,-31.681189402178916,-84.39053749735365,26,88.50153971585797,-6.549052012315995,-0.8795495054092237,26,676
1497,67,Fenrir,2015-04-06,China,Lu Chao,1989-01-18,Vici Gaming,i-League Season 3,2015-05-23,9574,-62.21422686516962,194.7167433885037,26,88.50153971585797,-6.549052012315995,2.2741502130584546,26,676
1498,67,Fenrir,2015-05-13,China,Lu Chao,1989-01-18,Vici Gaming,The Summit 3,2015-05-17,9611,-39.13548242663478,-52.70934809517473,26,88.50153971585797,-6.549052012315995,-0.521576192132481,26,676
1499,67,Fenrir,2015-02-23,China,Lu Chao,1989-01-18,Vici Gaming,Dota 2 Champions League Season 5,2015-05-10,9532,87.00481141030605,110.25342718434251,26,88.50153971585797,-6.549052012315995,1.3197790634113622,26,676
1500,67,Fenrir,2015-03-09,China,Lu Chao,1989-01-18,Vici Gaming,StarLadder StarSeries Season 12,2015-04-26,9546,151.52265232687,261.7760795112125,26,88.50153971585797,-6.549052012315995,3.0318696418730124,26,676
1501,67,Fenrir,2015-01-29,China,Lu Chao,1989-01-18,Vici Gaming,Dota 2 Asia Championships 2015,2015-02-09,9507,51.709432955035254,23.248615774036466,26,88.50153971585797,-6.549052012315995,0.33669095342318917,26,676
1502,67,Fenrir,2014-11-17,China,Lu Chao,1989-01-18,Vici Gaming,i-League Season 2,2015-01-10,9434,-65.3783920941521,-59.00867649628401,25,88.50153971585797,-6.549052012315995,-0.5927538057800382,25,625
1503,67,Fenrir,2014-12-03,China,Lu Chao,1989-01-18,Vici Gaming,The Summit 2,2014-12-07,9450,30.547859315285223,-28.460817180998788,25,88.50153971585797,-6.549052012315995,-0.24758625939201118,25,625
1504,67,Fenrir,2014-10-30,China,Lu Chao,1989-01-18,Vici Gaming,National Electronic Sports Tournament 2014,2014-11-02,9416,-35.788414918899434,6.369715597868094,25,88.50153971585797,-6.549052012315995,0.14597223564314177,25,625
1505,67,Fenrir,2014-10-09,China,Lu Chao,1989-01-18,Vici Gaming,ESL One New York 2014,2014-10-10,9395,28.10767701678924,42.15813051676753,25,88.50153971585797,-6.549052012315995,0.5503540693807389,25,625
1506,67,Fenrir,2014-10-02,China,Lu Chao,1989-01-18,Vici Gaming,World Cyber Arena 2014,2014-10-05,9388,-68.04404556982377,14.050453499978289,25,88.50153971585797,-6.549052012315995,0.23275872463271058,25,625
1507,67,Fenrir,2014-08-11,China,Lu Chao,1989-01-18,Vici Gaming,i-League Season 1,2014-09-28,9336,59.85587505280046,58.84423325237583,25,88.50153971585797,-6.549052012315995,0.7388943229083105,25,625
1508,67,Fenrir,2014-09-05,China,Lu Chao,1989-01-18,Vici Gaming,World E-sport Championships 2014,2014-09-07,9361,-76.67947496455349,-17.835241712177663,25,88.50153971585797,-6.549052012315995,-0.1275253485543526,25,625
1509,67,Fenrir,2014-07-08,China,Lu Chao,1989-01-18,Vici Gaming,The International 2014,2014-07-21,9302,126.21001060376238,-1.011641800424627,25,88.50153971585797,-6.549052012315995,0.0625685183519938,25,625
1510,67,Fenrir,2014-06-28,China,Lu Chao,1989-01-18,Vici Gaming,ESL One Frankfurt 2014,2014-06-29,9292,-0.86909797575413,-127.22165240418701,25,88.50153971585797,-6.549052012315995,-1.3635084856071553,25,625
1511,67,Fenrir,2014-06-05,China,Lu Chao,1989-01-18,Vici Gaming,The Summit 1,2014-06-08,9269,-49.24295876265887,-144.67583601959143,25,88.50153971585797,-6.549052012315995,-1.5607274681405963,25,625
1512,67,Fenrir,2014-03-29,China,Lu Chao,1989-01-18,Vici Gaming,WPC 2014,2014-06-02,9201,95.61441909584255,-16.86066885118305,25,88.50153971585797,-6.549052012315995,-0.1165134174159389,25,625
1513,67,Fenrir,2014-05-24,China,Lu Chao,1989-01-18,Vici Gaming,MarsTV Dota 2 League 2014,2014-05-25,9257,-16.359546584287727,-33.22021543547078,25,88.50153971585797,-6.549052012315995,-0.30136383512405446,25,625
1514,67,Fenrir,2013-12-09,China,Lu Chao,1989-01-18,Vici Gaming,G-League 2013,2014-01-13,9091,-185.13132172884525,-76.51716107741174,24,88.50153971585797,-6.549052012315995,-0.7905863478729811,24,576
1515,67,Fenrir,2014-01-07,China,Lu Chao,1989-01-18,Vici Gaming,Dota 2 League Season 4,2014-01-08,9120,-6.747119966091532,-128.12370481768755,24,88.50153971585797,-6.549052012315995,-1.3737009909171947,24,576
1516,67,Fenrir,2013-09-22,China,Lu Chao,1989-01-18,Vici Gaming,2013 WPC ACE Dota 2 League,2014-01-01,9013,137.0043541344603,132.4546621818539,24,88.50153971585797,-6.549052012315995,1.570636111421944,24,576
1517,67,Fenrir,2013-11-08,China,Lu Chao,1989-01-18,Vici Gaming,National Electronic Sports Tournament 2013,2013-11-10,9060,-23.840501530420397,108.61416065143351,24,88.50153971585797,-6.549052012315995,1.3012565999810985,24,576
1518,67,Fenrir,2013-07-10,China,Lu Chao,1989-01-18,Vici Gaming,Red Bull ECL 2013 Dota 2 Season,2013-07-14,8939,0.04149221786224189,0.04149221786224189,24,88.50153971585797,-6.549052012315995,0.07446813073916864,24,576
1519,67,Fenrir,2018-01-04,China,Lu Chao,1989-01-18,Vici Gaming,Captains Draft 4.0,2018-01-07,10578,34.64311473871658,-8.482819343950382,28,88.50153971585797,-6.549052012315995,-0.02185009817730763,28,784
1520,67,Fenrir,2017-11-19,China,Lu Chao,1989-01-18,Vici Gaming,Perfect World Masters,2017-11-26,10532,-10.181324441282186,-43.12593408266696,28,88.50153971585797,-6.549052012315995,-0.4132909120879058,28,784
1521,67,Fenrir,2017-09-30,China,Lu Chao,1989-01-18,Vici Gaming,Dota2 Professional League Season 4 (2017 S2)- Top,2017-11-12,10482,-74.88630655784073,-74.14968459575232,28,88.50153971585797,-6.549052012315995,-0.763835666593758,28,784
1522,67,Fenrir,2017-11-02,China,Lu Chao,1989-01-18,Vici Gaming,AMD SAPPHIRE Dota PIT League,2017-11-05,10515,79.80312454846853,-32.94460964138477,28,88.50153971585797,-6.549052012315995,-0.29824969953985037,28,784
1523,67,Fenrir,2017-10-12,China,Lu Chao,1989-01-18,Vici Gaming,StarLadder i-League Invitational Season 3,2017-10-15,10494,-38.598049594100985,-112.7477341898533,28,88.50153971585797,-6.549052012315995,-1.1999642324698256,28,784
1524,67,Fenrir,2017-03-15,China,Lu Chao,1989-01-18,Team VGJ,Dota2 Professional League Season 3 (2017 S1) - Top,2017-04-16,10283,-140.58275893846167,-22.633550836296195,28,88.50153971585797,-6.549052012315995,-0.18174258748063485,28,784
1525,67,Fenrir,2016-05-18,China,Lu Chao,1989-01-18,EHOME,Dota2 Professional League Season 1,2016-07-17,9982,109.27362586115783,-40.03227098750574,27,88.50153971585797,-6.549052012315995,-0.3783348751071516,27,729
1526,67,Fenrir,2016-06-30,China,Lu Chao,1989-01-18,EHOME,G-League 2016,2016-07-09,10025,11.435446587926435,-28.596824399579305,27,88.50153971585797,-6.549052012315995,-0.24912303738499503,27,729
1527,67,Fenrir,2016-01-01,China,Lu Chao,1989-01-18,Vici Gaming,Shanghai Dota 2 Open #1,2016-01-03,9844,-1.8466582936503073,-12.619045580154875,26,88.50153971585797,-6.549052012315995,-0.06858630468268836,26,676
1528,67,Fenrir,2015-12-25,China,Lu Chao,1989-01-18,Vici Gaming,Dota 2 Radiant & Dire Cup 2015,2015-12-27,9837,-13.555285353370664,-10.772387286504568,26,88.50153971585797,-6.549052012315995,-0.047720472296278287,26,676
1529,67,Fenrir,2015-04-14,China,Lu Chao,1989-01-18,Vici Gaming,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-07-05,9582,-162.69958454337757,-13.573865668539952,26,88.50153971585797,-6.549052012315995,-0.07937504453343686,26,676
1530,67,Fenrir,2015-04-11,China,Lu Chao,1989-01-18,Vici Gaming,ECL 2015 Spring,2015-06-14,9579,-45.59102451366607,149.12571887483762,26,88.50153971585797,-6.549052012315995,1.7590063561262463,26,676
1532,67,Fenrir,2014-09-12,China,Lu Chao,1989-01-18,Vici Gaming,ECL 2014 Autumn,2014-12-30,9368,-6.034155159520878,82.09449906980205,25,88.50153971585797,-6.549052012315995,1.0016046202892743,25,625
1533,67,Fenrir,2014-09-09,China,Lu Chao,1989-01-18,Vici Gaming,Sina Cup Supernova Dota 2 Open Season 5,2014-09-21,9365,105.9638959415006,88.12865422932293,25,88.50153971585797,-6.549052012315995,1.0697859782508878,25,625
1534,67,Fenrir,2014-06-02,China,Lu Chao,1989-01-18,Vici Gaming,V Games Tournament,2014-06-25,9266,-62.21266182146178,-95.43287725693256,25,88.50153971585797,-6.549052012315995,-1.00431953534352,25,625
1535,67,Fenrir,2014-06-16,China,Lu Chao,1989-01-18,Vici Gaming,GEST The Challenge June,2014-06-23,9280,18.323281591158548,-126.35255442843288,25,88.50153971585797,-6.549052012315995,-1.353688340347034,25,625
1536,67,Fenrir,2014-03-26,China,Lu Chao,1989-01-18,Vici Gaming,ECL 2014 Spring,2014-06-15,9198,15.648616870661954,-112.4750879470256,25,88.50153971585797,-6.549052012315995,-1.1968835375609794,25,625
1537,67,Fenrir,2013-12-23,China,Lu Chao,1989-01-18,Vici Gaming,Fengyun Dota 2 Tournament,2013-12-28,9105,-44.85942377418428,-121.37658485159602,24,88.50153971585797,-6.549052012315995,-1.2974636736032388,24,576
1538,67,Fenrir,2013-09-09,China,Lu Chao,1989-01-18,Vici Gaming,Sina Cup Supernova Dota 2 Open/Season 1,2013-09-16,9000,-4.650091431532928,-4.549691952606395,24,88.50153971585797,-6.549052012315995,0.022591246052088162,24,576
1539,67,Fenrir,2013-07-17,China,Lu Chao,1989-01-18,Vici Gaming,AMD Premier League Season 2,2013-07-23,8946,0.05890726106429156,0.10039947892653345,24,88.50153971585797,-6.549052012315995,0.07513373792807651,24,576
1540,68,Ferrari 430,2015-12-17,China,Luo Feichi,1990-02-14,Invictus Gaming,World Cyber Arena 2015,2015-12-20,9437,-1.501893366885497,353.67506038803344,25,175.4021363220412,330.75151116819796,0.1306913912254037,25,625
1541,68,Ferrari 430,2015-10-03,China,Luo Feichi,1990-02-14,Invictus Gaming,ESL One New York 2015,2015-10-04,9362,-29.922489121264107,377.2188350894771,25,175.4021363220412,330.75151116819796,0.2649188025621557,25,625
1542,68,Ferrari 430,2015-07-27,China,Luo Feichi,1990-02-14,Invictus Gaming,The International 2015,2015-08-08,9294,-40.37439499203606,407.14132421074123,25,175.4021363220412,330.75151116819796,0.4355124438295912,25,625
1543,68,Ferrari 430,2015-06-20,China,Luo Feichi,1990-02-14,Invictus Gaming,ESL One Frankfurt 2015,2015-06-21,9257,-22.41166111876487,447.5157192027773,25,175.4021363220412,330.75151116819796,0.6656943323666157,25,625
1544,68,Ferrari 430,2015-06-03,China,Luo Feichi,1990-02-14,Invictus Gaming,MarsTV Dota 2 League 2015 Spring,2015-06-07,9240,11.193568347143355,469.92738032154216,25,175.4021363220412,330.75151116819796,0.7934673549118867,25,625
1545,68,Ferrari 430,2015-04-06,China,Luo Feichi,1990-02-14,Invictus Gaming,i-League Season 3,2015-05-23,9182,-106.99739433949594,481.7256341395339,25,175.4021363220412,330.75151116819796,0.8607313806836706,25,625
1546,68,Ferrari 430,2015-05-13,China,Luo Feichi,1990-02-14,Invictus Gaming,The Summit 3,2015-05-17,9219,-56.667967429391865,458.7338119743988,25,175.4021363220412,330.75151116819796,0.7296507527777383,25,625
1547,68,Ferrari 430,2015-03-09,China,Luo Feichi,1990-02-14,Invictus Gaming,StarLadder StarSeries Season 12,2015-04-26,9154,195.60347194261908,674.2102166933189,25,175.4021363220412,330.75151116819796,1.9581215641212324,25,625
1548,68,Ferrari 430,2015-01-29,China,Luo Feichi,1990-02-14,Invictus Gaming,Dota 2 Asia Championships 2015,2015-02-09,9115,-30.08427964382804,380.367353468421,24,175.4021363220412,330.75151116819796,0.282869087803626,24,576
1549,68,Ferrari 430,2014-11-17,China,Luo Feichi,1990-02-14,Invictus Gaming,i-League Season 2,2015-01-10,9042,34.437514001044065,410.96817140300914,24,175.4021363220412,330.75151116819796,0.45733000701617493,24,576
1550,68,Ferrari 430,2014-10-06,China,Luo Feichi,1990-02-14,Invictus Gaming,ASUS ROG DreamLeague Season 2,2014-11-29,9000,-22.334072038311888,324.29233893658966,24,175.4021363220412,330.75151116819796,-0.03682493478727739,24,576
1551,68,Ferrari 430,2014-10-02,China,Luo Feichi,1990-02-14,Invictus Gaming,World Cyber Arena 2014,2014-10-05,8996,-48.982623006809945,346.62641097490155,24,175.4021363220412,330.75151116819796,0.09050573806898797,24,576
1552,68,Ferrari 430,2014-08-11,China,Luo Feichi,1990-02-14,Invictus Gaming,i-League Season 1,2014-09-28,8944,7.133799570096016,384.34483941459985,24,175.4021363220412,330.75151116819796,0.3055454703698913,24,576
1553,68,Ferrari 430,2014-07-08,China,Luo Feichi,1990-02-14,Invictus Gaming,The International 2014,2014-07-21,8910,-122.29954935997239,377.21103984450383,24,175.4021363220412,330.75151116819796,0.26487436042971224,24,576
1554,68,Ferrari 430,2014-06-28,China,Luo Feichi,1990-02-14,Invictus Gaming,ESL One Frankfurt 2014,2014-06-29,8900,29.409214318613977,499.5105892044762,24,175.4021363220412,330.75151116819796,0.9621266968290159,24,576
1555,68,Ferrari 430,2014-03-29,China,Luo Feichi,1990-02-14,Invictus Gaming,WPC 2014,2014-06-02,8809,13.645901994703536,335.3389279284763,24,175.4021363220412,330.75151116819796,0.0261537108753099,24,576
1556,68,Ferrari 430,2014-05-24,China,Luo Feichi,1990-02-14,Invictus Gaming,MarsTV Dota 2 League 2014,2014-05-25,8865,-0.8566789245678592,334.48224900390846,24,175.4021363220412,330.75151116819796,0.021269625980272006,24,576
1557,68,Ferrari 430,2014-03-05,China,Luo Feichi,1990-02-14,Invictus Gaming,StarLadder StarSeries Season 9,2014-04-20,8785,-27.302981794525294,337.3438901416432,24,175.4021363220412,330.75151116819796,0.037584371044042095,24,576
1558,68,Ferrari 430,2013-12-09,China,Luo Feichi,1990-02-14,Invictus Gaming,G-League 2013,2014-01-13,8699,86.74442111418307,268.8385963776259,23,175.4021363220412,330.75151116819796,-0.35297697102673226,23,529
1559,68,Ferrari 430,2014-01-03,China,Luo Feichi,1990-02-14,Invictus Gaming,Red Bull ECL 2013 Grand Finals,2014-01-07,8724,49.063964514147756,364.6468719361685,23,175.4021363220412,330.75151116819796,0.19324371685951477,23,529
1560,68,Ferrari 430,2013-09-22,China,Luo Feichi,1990-02-14,Invictus Gaming,2013 WPC ACE Dota 2 League,2014-01-01,8621,74.25007823923306,178.76165941359363,23,175.4021363220412,330.75151116819796,-0.8665222382214802,23,529
1561,68,Ferrari 430,2013-11-08,China,Luo Feichi,1990-02-14,Invictus Gaming,National Electronic Sports Tournament 2013,2013-11-10,8668,3.3325158498491874,182.09417526344282,23,175.4021363220412,330.75151116819796,-0.8475229493888138,23,529
1562,68,Ferrari 430,2013-08-02,China,Luo Feichi,1990-02-14,Invictus Gaming,The International 2013,2013-08-11,8570,69.87345756058153,73.47470504995476,23,175.4021363220412,330.75151116819796,-1.4667826259873982,23,529
1563,68,Ferrari 430,2013-07-10,China,Luo Feichi,1990-02-14,Invictus Gaming,Red Bull ECL 2013 Dota 2 Season,2013-07-14,8547,-39.133835645313866,3.601247489373236,23,175.4021363220412,330.75151116819796,-1.865144122749859,23,529
1564,68,Ferrari 430,2013-06-16,China,Luo Feichi,1990-02-14,Invictus Gaming,Alienware Cup,2013-07-09,8523,83.19065077530081,42.7350831346871,23,175.4021363220412,330.75151116819796,-1.642034892349931,23,529
1565,68,Ferrari 430,2013-05-10,China,Luo Feichi,1990-02-14,Invictus Gaming,Dota 2 Super League,2013-07-06,8486,20.019363121273273,-40.45556764061371,23,175.4021363220412,330.75151116819796,-2.116320169141323,23,529
1566,68,Ferrari 430,2013-03-16,China,Luo Feichi,1990-02-14,Invictus Gaming,G-1 Champions League Season 5,2013-05-26,8431,-8.93857199666968,-60.47493076188698,23,175.4021363220412,330.75151116819796,-2.230454258617391,23,529
1567,68,Ferrari 430,2012-12-24,China,Luo Feichi,1990-02-14,Invictus Gaming,G-League 2012 Season 2,2013-03-09,8349,28.573713860267162,-51.5363587652173,22,175.4021363220412,330.75151116819796,-2.179493807484354,22,484
1568,68,Ferrari 430,2012-10-22,China,Luo Feichi,1990-02-14,Invictus Gaming,G-1 Champions League Season 4,2012-11-18,8286,-80.11007262548446,-80.11007262548446,22,175.4021363220412,330.75151116819796,-2.3423978316850933,22,484
1569,68,Ferrari 430,2016-05-18,China,Luo Feichi,1990-02-14,Invictus Gaming,Dota2 Professional League Season 1,2016-07-17,9590,-48.08205597963047,425.91348619710357,26,175.4021363220412,330.75151116819796,0.5425360091064493,26,676
1570,68,Ferrari 430,2016-03-19,China,Luo Feichi,1990-02-14,Invictus Gaming,World Cyber Arena 2016 Chinese Qualifiers S1,2016-05-19,9530,121.34601677514729,473.99554217673403,26,175.4021363220412,330.75151116819796,0.8166606975957105,26,676
1571,68,Ferrari 430,2016-01-01,China,Luo Feichi,1990-02-14,Invictus Gaming,Shanghai Dota 2 Open #1,2016-01-03,9452,-1.0255349864467007,352.64952540158674,25,175.4021363220412,330.75151116819796,0.12484462671072412,25,625
1572,68,Ferrari 430,2015-10-16,China,Luo Feichi,1990-02-14,Invictus Gaming,ECL 2015 Autumn,2015-12-30,9375,-22.041881334558184,355.17695375491894,25,175.4021363220412,330.75151116819796,0.1392539629156823,25,625
1573,68,Ferrari 430,2015-04-14,China,Luo Feichi,1990-02-14,Invictus Gaming,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-07-05,9190,-11.524955665427115,515.4017794037907,25,175.4021363220412,330.75151116819796,1.0527253094373479,25,625
1574,68,Ferrari 430,2015-04-11,China,Luo Feichi,1990-02-14,Invictus Gaming,ECL 2015 Spring,2015-06-14,9187,45.20110092968389,526.9267350692178,25,175.4021363220412,330.75151116819796,1.1184312119257138,25,625
1577,68,Ferrari 430,2015-02-01,China,Luo Feichi,1990-02-14,Invictus Gaming,Major All Stars Dota 2 Tournament,2015-03-22,9118,98.2393912822788,478.6067447506998,24,175.4021363220412,330.75151116819796,0.842950015791354,24,576
1578,68,Ferrari 430,2014-09-12,China,Luo Feichi,1990-02-14,Invictus Gaming,ECL 2014 Autumn,2014-12-30,8976,27.01165227185288,395.6090339817115,24,175.4021363220412,330.75151116819796,0.36976472563842694,24,576
1579,68,Ferrari 430,2014-10-25,China,Luo Feichi,1990-02-14,Invictus Gaming,G-League 2014,2014-12-27,9019,52.238318465375414,376.5306574019651,24,175.4021363220412,330.75151116819796,0.2609953743648586,24,576
1580,68,Ferrari 430,2014-12-06,China,Luo Feichi,1990-02-14,Invictus Gaming,National Electronic Sports Open 2014,2014-12-07,9061,-0.5165382907600815,410.45163311224906,24,175.4021363220412,330.75151116819796,0.4543851267450948,24,576
1581,68,Ferrari 430,2014-09-09,China,Luo Feichi,1990-02-14,Invictus Gaming,Sina Cup Supernova Dota 2 Open Season 5,2014-09-21,8973,-15.747457704741237,368.5973817098586,24,175.4021363220412,330.75151116819796,0.21576630328022348,24,576
1582,68,Ferrari 430,2014-06-02,China,Luo Feichi,1990-02-14,Invictus Gaming,V Games Tournament,2014-06-25,8874,73.42994403448529,407.91219303839375,24,175.4021363220412,330.75151116819796,0.4399073095012224,24,576
1583,68,Ferrari 430,2014-06-16,China,Luo Feichi,1990-02-14,Invictus Gaming,GEST The Challenge June,2014-06-23,8888,62.18918184746849,470.10137488586224,24,175.4021363220412,330.75151116819796,0.7944593300837319,24,576
1584,68,Ferrari 430,2014-03-26,China,Luo Feichi,1990-02-14,Invictus Gaming,ECL 2014 Spring,2014-06-15,8806,-15.650864207870427,321.6930259337728,24,175.4021363220412,330.75151116819796,-0.05164409866590022,24,576
1585,68,Ferrari 430,2013-12-23,China,Luo Feichi,1990-02-14,Invictus Gaming,Fengyun Dota 2 Tournament,2013-12-28,8713,46.74431104439486,315.58290742202075,23,175.4021363220412,330.75151116819796,-0.08647901367818808,23,529
1586,68,Ferrari 430,2013-09-09,China,Luo Feichi,1990-02-14,Invictus Gaming,Sina Cup Supernova Dota 2 Open/Season 1,2013-09-16,8608,31.036876124405808,104.51158117436057,23,175.4021363220412,330.75151116819796,-1.289835658434953,23,529
1587,69,FLUFFNSTUFF,2016-02-25,USA,Brian Lee,1992-08-02,Team Archon,The Shanghai Major 2016,2016-03-06,8607,-60.23939646521876,-520.9540273513383,23,175.9795778130092,-212.61957959376429,-1.7521035769571014,23,529
1588,69,FLUFFNSTUFF,2015-10-03,USA,Brian Lee,1992-08-02,Team Archon,ESL One New York 2015,2015-10-04,8462,0.16315654848870054,-460.7146308861195,23,175.9795778130092,-212.61957959376429,-1.409794558979871,23,529
1589,69,FLUFFNSTUFF,2014-09-25,USA,Brian Lee,1992-08-02,Sneaky Nyx Assassins,Dota Pit League Season 2,2014-12-23,8089,-33.733769194406705,-400.88064494814626,22,175.9795778130092,-212.61957959376429,-1.0697892772218305,22,484
1590,69,FLUFFNSTUFF,2014-10-06,USA,Brian Lee,1992-08-02,Sneaky Nyx Assassins,ASUS ROG DreamLeague Season 2,2014-11-29,8100,-14.055063684021889,-414.93570863216814,22,175.9795778130092,-212.61957959376429,-1.1496568610556568,22,484
1591,69,FLUFFNSTUFF,2014-09-01,USA,Brian Lee,1992-08-02,Sneaky Nyx Assassins,Dota 2 Champions League Season 4,2014-11-02,8065,-16.510118986178213,-367.14687575373955,22,175.9795778130092,-212.61957959376429,-0.8780978911324102,22,484
1592,69,FLUFFNSTUFF,2014-10-09,USA,Brian Lee,1992-08-02,Sneaky Nyx Assassins,ESL One New York 2014,2014-10-10,8103,-1.133154953190342,-416.0688635853585,22,175.9795778130092,-212.61957959376429,-1.1560959886366673,22,484
1593,69,FLUFFNSTUFF,2014-02-09,USA,Brian Lee,1992-08-02,Team Liquid,Dota 2 Champions League Season 2,2014-04-15,7861,-98.48511196701429,-313.33575158747476,21,175.9795778130092,-212.61957959376429,-0.5723173861726647,21,441
1594,69,FLUFFNSTUFF,2013-10-17,USA,Brian Lee,1992-08-02,Team Liquid,Dota 2 Champions League Season 1,2014-01-15,7746,-136.96672760144043,-169.04823042879207,21,175.9795778130092,-212.61957959376429,0.24759321340837556,21,441
1595,69,FLUFFNSTUFF,2013-11-04,USA,Brian Lee,1992-08-02,Team Liquid,ASUS ROG DreamLeague Kick-Off Season,2013-11-30,7764,-1.2099528435119282,-170.258183272304,21,175.9795778130092,-212.61957959376429,0.24071768353980416,21,441
1596,69,FLUFFNSTUFF,2013-11-22,USA,Brian Lee,1992-08-02,Team Liquid,MLG Championship Columbus,2013-11-24,7782,-61.10900606557652,-231.36718933788052,21,175.9795778130092,-212.61957959376429,-0.10653287146782964,21,441
1597,69,FLUFFNSTUFF,2013-09-11,USA,Brian Lee,1992-08-02,Team Liquid,WePlay Dota2 League Season 2,2013-11-10,7710,109.83152507201453,-32.08150282735164,21,175.9795778130092,-212.61957959376429,1.0259035679597275,21,441
1598,69,FLUFFNSTUFF,2013-08-02,USA,Brian Lee,1992-08-02,Team Liquid,The International 2013,2013-08-11,7670,-49.81423637783814,-141.91302789936617,21,175.9795778130092,-212.61957959376429,0.40178839256864707,21,441
1599,69,FLUFFNSTUFF,2013-05-21,USA,Brian Lee,1992-08-02,Team Liquid,The Defense Season 4,2013-07-24,7597,-26.774297319743255,-63.01621428571866,20,175.9795778130092,-212.61957959376429,0.8501177646136293,20,400
1600,69,FLUFFNSTUFF,2013-05-20,USA,Brian Lee,1992-08-02,Team Liquid,RaidCall Dota 2 League Season 3,2013-07-17,7596,2.5286251383902254,-36.241916965975406,20,175.9795778130092,-212.61957959376429,1.0022621080225722,20,400
1601,69,FLUFFNSTUFF,2013-06-15,USA,Brian Lee,1992-08-02,Team Liquid,DreamHack Summer 2013,2013-06-17,7622,-29.082577235809367,-92.09879152152803,20,175.9795778130092,-212.61957959376429,0.6848566724048978,20,400
