country,name,dob,team,player,tour,start,end,startelo32,startelo64,endelo32,endelo64
China,Lu Chao,1989-01-18,EHOME,Fenrir,The International 2016,2016-08-02,2016-08-13,1197.381862820479,1283.031649039937,1241.8496580754795,1340.7351325221382
China,Lu Chao,1989-01-18,EHOME,Fenrir,ESL One Manila 2016,2016-04-22,2016-04-24,1143.5011733741908,1156.3519114530054,1105.1291321412484,1084.0842128033987
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,The Shanghai Major 2016,2016-02-25,2016-03-06,1118.790950174449,1175.8429443426903,1043.74324314054,1033.686687198944
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,MarsTV Dota 2 League 2015 Winter,2016-01-27,2016-01-31,1164.3551658104107,1264.5843589537965,1141.0880628087534,1208.8487409138838
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,The Summit 4,2015-12-09,2015-12-13,1153.3611036252532,1219.1513387112068,1135.2864300960625,1184.019324389933
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,Frankfurt Major 2015,2015-11-13,2015-11-21,1229.867209387238,1371.2062796882178,1173.5603632574519,1246.6929936778936
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,Nanyang Dota 2 Championships Season 1,2015-10-26,2015-11-01,1126.7574287753953,1211.3677588504256,1187.4997973038373,1343.4185817752816
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,The International 2015,2015-07-27,2015-08-08,1061.1572826246718,1048.4024090899575,1162.7540604571413,1296.1478387113166
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,ESL One Frankfurt 2015,2015-06-20,2015-06-21,1114.3612075834326,1123.6194147819483,1113.5770164457176,1122.771738794872
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,MarsTV Dota 2 League 2015 Spring,2015-06-03,2015-06-07,1213.5416407798393,1290.0836032270329,1181.8604513776604,1219.3718635383834
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,i-League Season 3,2015-04-06,2015-05-23,1254.7652665205976,1381.1825186399362,1192.551039655428,1179.6248389801008
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,The Summit 3,2015-05-13,2015-05-17,1287.1865179231202,1376.5687315285504,1248.0510354964854,1276.339961301367
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,Dota 2 Champions League Season 5,2015-02-23,2015-05-10,1179.3440373137155,1283.8463357982735,1266.3488487240215,1332.7286652920698
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1162.873740427226,1257.7789321044334,1314.396392754096,1469.605083550273
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1145.770428658107,1208.103750679894,1197.4798616131422,1312.5497560578988
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,i-League Season 2,2014-11-17,2015-01-10,1219.4128078196734,1283.6027546633682,1154.0344157255213,1221.612512224415
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,The Summit 2,2014-12-03,2014-12-07,1196.5393656285564,1254.0376108666333,1227.0872249438416,1328.8029703712793
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,National Electronic Sports Tournament 2014,2014-10-30,2014-11-02,1240.7220067104704,1337.7414901189404,1204.933591791571,1264.0450615601055
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,ESL One New York 2014,2014-10-09,2014-10-10,1242.9171836668386,1322.4353597110705,1271.0248606836278,1384.7784556192782
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,World Cyber Arena 2014,2014-10-02,2014-10-05,1287.845729014089,1417.7397911859493,1219.8016834442653,1266.702270763071
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,i-League Season 1,2014-08-11,2014-09-28,1211.6269213551511,1325.2671154204793,1271.4827964079516,1376.992320107879
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,World E-sport Championships 2014,2014-09-05,2014-09-07,1208.6609356453534,1349.1076772435053,1131.9814606808,1179.878014167212
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,The International 2014,2014-07-08,2014-07-21,1118.3158083675476,1176.0710513043766,1244.52581897131,1375.832182755005
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,ESL One Frankfurt 2014,2014-06-28,2014-06-29,1126.743454797501,1188.6126092535378,1125.874356821747,1187.319265647228
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,The Summit 1,2014-06-05,2014-06-08,1212.2428346002255,1330.395669559939,1162.9998758375666,1206.192908486349
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,WPC 2014,2014-03-29,2014-06-02,1122.4224683515508,1165.9080939645928,1218.0368874473934,1360.9050679947509
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1201.0402152533245,1309.0574863039326,1184.6806686690368,1290.9709604657273
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,G-League 2013,2013-12-09,2014-01-13,1370.9018057408687,1536.9002271419085,1185.7704840120234,1235.5786174129535
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,Dota 2 League Season 4,2014-01-07,2014-01-08,1223.102383731146,1308.6633715234136,1216.3552637650544,1292.9941405156944
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,2013 WPC ACE Dota 2 League,2013-09-22,2014-01-01,1097.5120410073957,1161.9964512759211,1234.516395141856,1333.029994797329
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,National Electronic Sports Tournament 2013,2013-11-08,2013-11-10,1210.761338827916,1340.0436719496442,1186.9208372974956,1276.4353076967168
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,Red Bull ECL 2013 Dota 2 Season,2013-07-10,2013-07-14,998.4716140917917,1013.584826764993,998.513106309654,1013.2160294679687
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,Captains Draft 4.0,2018-01-04,2018-01-07,1236.5361454539745,1343.0773494846194,1271.1792601926911,1397.9281098280978
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,Perfect World Masters,2017-11-19,2017-11-26,1201.8068690166006,1257.2817637932542,1191.6255445753184,1265.5569260265484
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,1244.866547497841,1393.237716052411,1169.9802409400004,1205.1639699955006
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,AMD SAPPHIRE Dota PIT League,2017-11-02,2017-11-05,1096.0468783262547,1082.4251612653752,1175.8500028747233,1308.943266808878
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,StarLadder i-League Invitational Season 3,2017-10-12,2017-10-15,1147.308734645697,1166.7522507474634,1108.710685051596,1093.2929409346339
China,Lu Chao,1989-01-18,Team VGJ,Fenrir,Dota2 Professional League Season 3 (2017 S1) - Top,2017-03-15,2017-04-16,1206.1710571710905,1361.4039064797514,1065.5882982326289,1101.1362478589515
China,Lu Chao,1989-01-18,EHOME,Fenrir,Dota2 Professional League Season 1,2016-05-18,2016-07-17,1087.9892616528396,1097.910267907494,1197.2628875139974,1302.3521421136113
China,Lu Chao,1989-01-18,EHOME,Fenrir,G-League 2016,2016-06-30,2016-07-09,1156.0558582357335,1272.165916890567,1167.49130482366,1274.9161273884156
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,Shanghai Dota 2 Open #1,2016-01-01,2016-01-03,1135.115420114289,1192.571864707843,1133.2687618206387,1189.939933942386
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,Dota 2 Radiant & Dire Cup 2015,2015-12-25,2015-12-27,1153.400077826194,1229.5851022866107,1139.8447924728234,1199.312354085076
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1233.8521010900658,1339.3921153632316,1071.1525165466883,1056.3130516247536
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,ECL 2015 Spring,2015-04-11,2015-06-14,1218.8997101692526,1308.9298400378689,1173.3086856555865,1209.0561694510566
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,VPGame Pro League Season 1,2015-04-06,2015-04-19,1254.7652665205976,1381.1825186399362,1249.9201572630584,1357.6434918735472
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,ECL 2014 Autumn,2014-09-12,2014-12-30,1150.1918885644955,1220.199427518407,1144.1577334049746,1186.2254540538754
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,Sina Cup Supernova Dota 2 Open Season 5,2014-09-09,2014-09-21,1140.3421292189055,1194.1617073316654,1246.306025160406,1287.3892755690422
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,V Games Tournament,2014-06-02,2014-06-25,1218.0368874473934,1360.9050679947509,1155.8242256259316,1261.7485882367484
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,GEST The Challenge June,2014-06-16,2014-06-23,1139.660145446061,1179.156466830527,1157.9834270372196,1265.3755462328702
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,ECL 2014 Spring,2014-03-26,2014-06-15,1124.9758103621384,1169.36840735249,1140.6244272328004,1180.3934504910374
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,Fengyun Dota 2 Tournament,2013-12-23,2013-12-28,1285.0985914606244,1363.472622153582,1240.2391676864402,1294.4115110805733
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,Sina Cup Supernova Dota 2 Open/Season 1,2013-09-09,2013-09-16,1121.701221017283,1208.3535466207068,1117.05112958575,1199.3679050058388
China,Lu Chao,1989-01-18,Vici Gaming,Fenrir,AMD Premier League Season 2,2013-07-17,2013-07-23,998.5434845733664,1012.9460168698832,998.6023918344307,1012.4224285977992
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,World Cyber Arena 2015,2015-12-17,2015-12-20,1073.5116329209745,1085.1638259552674,1072.009739554089,1083.423870247328
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,ESL One New York 2015,2015-10-03,2015-10-04,1139.2452905944258,1254.932516432936,1109.3228014731617,1170.8966882472573
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,The International 2015,2015-07-27,2015-08-08,1116.4944966275384,1169.6900925123368,1076.1201016355024,1114.3672429973471
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,ESL One Frankfurt 2015,2015-06-20,2015-06-21,1182.9660501529115,1304.9890254558472,1160.5543890341467,1261.1008277954274
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,MarsTV Dota 2 League 2015 Spring,2015-06-03,2015-06-07,1048.646606171196,1044.115683927306,1059.8401745183394,1096.2526613414743
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,i-League Season 3,2015-04-06,2015-05-23,1159.468907617932,1192.2657611905609,1052.471513278436,1047.584340967851
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,The Summit 3,2015-05-13,2015-05-17,1110.8313558102382,1110.1612184000837,1054.1633883808463,1008.6920421027139
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1067.5453635563165,1091.4428039603256,1263.1488354989356,1391.23302659269
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.98114658335,1174.0871033176595,1081.896866939522,1110.871846033839
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,i-League Season 2,2014-11-17,2015-01-10,1085.8492644773469,1158.7645498801212,1120.286778478391,1174.1528076457678
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,ASUS ROG DreamLeague Season 2,2014-10-06,2014-11-29,1101.3795918493952,1135.5341420402174,1079.0455198110833,1146.1821070832625
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,World Cyber Arena 2014,2014-10-02,2014-10-05,1151.0621890231744,1246.5743882130134,1102.0795660163644,1136.469935886295
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,i-League Season 1,2014-08-11,2014-09-28,1172.5391801777985,1201.5652219505494,1179.6729797478945,1305.8597472650035
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,The International 2014,2014-07-08,2014-07-21,1321.6611620860353,1482.9872502548135,1199.361612726063,1232.899957424969
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,ESL One Frankfurt 2014,2014-06-28,2014-06-29,1312.8011162429354,1461.8039073663456,1342.2103305615494,1513.842658202251
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,WPC 2014,2014-03-29,2014-06-02,1242.426309004481,1349.2181473159615,1256.0722109991846,1454.737910784742
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1124.9323431661494,1180.2504554003506,1124.0756642415815,1179.0144522776054
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,StarLadder StarSeries Season 9,2014-03-05,2014-04-20,1174.0746409955348,1241.3858153492665,1146.7716592010095,1175.5320586313005
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,G-League 2013,2013-12-09,2014-01-13,1210.096829675201,1336.5547463567455,1296.841250789384,1483.5266552576693
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,Red Bull ECL 2013 Grand Finals,2014-01-03,2014-01-07,1260.2887365412173,1414.0020563426872,1309.352701055365,1503.906638442098
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,2013 WPC ACE Dota 2 League,2013-09-22,2014-01-01,1189.6453876473388,1308.6522684362205,1263.8954658865719,1419.7387370208069
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,National Electronic Sports Tournament 2013,2013-11-08,2013-11-10,1172.604972252894,1236.5564709605035,1175.9374881027431,1256.1647156230024
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,The International 2013,2013-08-02,2013-08-11,1108.6979271257944,1153.417674089895,1178.571384686376,1293.7833543520187
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,Red Bull ECL 2013 Dota 2 Season,2013-07-10,2013-07-14,1163.0130712972514,1260.0771383629042,1123.8792356519375,1174.84477123248
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,Alienware Cup,2013-06-16,2013-07-09,1054.5082369841753,1083.8967465843687,1137.698887759476,1218.2563094301809
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,Dota 2 Super League,2013-05-10,2013-07-06,1114.4234225196485,1204.6662300205764,1134.4427856409218,1240.0846103486078
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,G-1 Champions League Season 5,2013-03-16,2013-05-26,1081.8081441696777,1129.1537443345394,1072.869572173008,1106.6889713324647
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,G-League 2012 Season 2,2012-12-24,2013-03-09,1057.271181730439,1063.8972117789713,1085.844895590706,1135.5267230430193
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,G-1 Champions League Season 4,2012-10-22,2012-11-18,1153.479326247878,1275.5963128655,1073.3692536223934,1081.8577615325057
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,Dota2 Professional League Season 1,2016-05-18,2016-07-17,1134.7196132883062,1203.0857746081692,1086.6375573086757,1092.009929282603
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,World Cyber Arena 2016 Chinese Qualifiers S1,2016-03-19,2016-05-19,1012.449804879182,1013.1784815488237,1133.7958216543293,1201.6931864394276
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,Shanghai Dota 2 Open #1,2016-01-01,2016-01-03,1075.0358585625129,1119.5174400302735,1074.0103235760662,1117.8839634686713
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,ECL 2015 Autumn,2015-10-16,2015-12-30,1098.1174853606185,1143.313003505203,1076.0756040260603,1121.1735511012596
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,World Cyber Arena 2015 - Chinese Pro Qualifiers,2015-04-14,2015-07-05,1156.971695461461,1248.3972099545524,1145.4467397960339,1207.2743258594526
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,ECL 2015 Spring,2015-04-11,2015-06-14,1100.4984085489489,1090.2788873452091,1145.6995094786328,1272.4824364651856
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,2015 Red Bull Battle Grounds: Dota 2,2015-04-06,2015-05-10,1159.468907617932,1192.2657611905609,1095.4582838787426,1042.8930726919045
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,VPGame Pro League Season 1,2015-04-06,2015-04-19,1159.468907617932,1192.2657611905609,1137.9923431428324,1192.6153121331306
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,Major All Stars Dota 2 Tournament,2015-02-01,2015-03-22,1134.616078309396,1226.711751541751,1232.8554695916748,1390.1109291182777
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,ECL 2014 Autumn,2014-09-12,2014-12-30,1147.9969538796734,1188.6438504455427,1175.0086061515262,1320.9326803719082
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,G-League 2014,2014-10-25,2014-12-27,1085.1024660567994,1109.7900892089972,1137.3407845221748,1231.837122399169
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,National Electronic Sports Open 2014,2014-12-06,2014-12-07,1075.3285007358354,1139.3080719477225,1074.8119624450753,1138.3528165972234
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,Sina Cup Supernova Dota 2 Open Season 5,2014-09-09,2014-09-21,1168.6337045464868,1225.9473776294733,1152.8862468417456,1270.5494608076594
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,V Games Tournament,2014-06-02,2014-06-25,1256.0722109991846,1454.737910784742,1329.50215503367,1514.3239272306314
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,GEST The Challenge June,2014-06-16,2014-06-23,1239.1001224644656,1382.6090291861194,1301.289304311934,1459.5218662234586
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,ECL 2014 Spring,2014-03-26,2014-06-15,1237.0578110966217,1361.217418562119,1221.4069468887512,1360.7734521599384
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,Fengyun Dota 2 Tournament,2013-12-23,2013-12-28,1236.6924312174992,1384.17453821661,1283.436742261894,1452.682253766508
China,Luo Feichi,1990-02-14,Invictus Gaming,Ferrari 430,Sina Cup Supernova Dota 2 Open/Season 1,2013-09-09,2013-09-16,1166.601803659429,1269.5752300369015,1197.6386797838347,1321.6615368440066
USA,Brian Lee,1992-08-02,Team Archon,FLUFFNSTUFF,The Shanghai Major 2016,2016-02-25,2016-03-06,1045.9484548879925,1051.4762184178874,985.7090584227738,954.2796267855299
USA,Brian Lee,1992-08-02,Team Archon,FLUFFNSTUFF,ESL One New York 2015,2015-10-03,2015-10-04,976.2063366787288,961.1639679949362,976.3694932272175,961.4302722143996
USA,Brian Lee,1992-08-02,Sneaky Nyx Assassins,FLUFFNSTUFF,Dota Pit League Season 2,2014-09-25,2014-12-23,1121.850961257791,1209.2613531626182,1088.1171920633842,1099.2385845049207
USA,Brian Lee,1992-08-02,Sneaky Nyx Assassins,FLUFFNSTUFF,ASUS ROG DreamLeague Season 2,2014-10-06,2014-11-29,1138.3574388134002,1222.346638773003,1124.3023751293783,1157.334519357153
USA,Brian Lee,1992-08-02,Sneaky Nyx Assassins,FLUFFNSTUFF,Dota 2 Champions League Season 4,2014-09-01,2014-11-02,1072.931843619903,1095.1148382235258,1056.4217246337248,1048.5273436162129
USA,Brian Lee,1992-08-02,Sneaky Nyx Assassins,FLUFFNSTUFF,ESL One New York 2014,2014-10-09,2014-10-10,1165.2517640068966,1265.1153995727725,1164.1186090537062,1263.2974654042732
USA,Brian Lee,1992-08-02,Team Liquid,FLUFFNSTUFF,Dota 2 Champions League Season 2,2014-02-09,2014-04-15,1132.9790525229487,1217.4396953746232,1034.4939405559344,1039.511474901836
USA,Brian Lee,1992-08-02,Team Liquid,FLUFFNSTUFF,Dota 2 Champions League Season 1,2013-10-17,2014-01-15,1176.3140426429622,1295.2854375919,1039.3473150415218,1030.0090820966093
USA,Brian Lee,1992-08-02,Team Liquid,FLUFFNSTUFF,ASUS ROG DreamLeague Kick-Off Season,2013-11-04,2013-11-30,1125.1718888513383,1169.5501507615027,1123.9619360078264,1116.3012219499706
USA,Brian Lee,1992-08-02,Team Liquid,FLUFFNSTUFF,MLG Championship Columbus,2013-11-22,2013-11-24,1241.720862280678,1312.130151791461,1180.6118562151014,1199.365446432959
USA,Brian Lee,1992-08-02,Team Liquid,FLUFFNSTUFF,WePlay Dota2 League Season 2,2013-09-11,2013-11-10,1104.9393409449547,1140.176846515462,1214.7708660169692,1342.8446101934214
USA,Brian Lee,1992-08-02,Team Liquid,FLUFFNSTUFF,The International 2013,2013-08-02,2013-08-11,1179.7039939221534,1247.8393300166265,1129.8897575443154,1173.505345500224
USA,Brian Lee,1992-08-02,Team Liquid,FLUFFNSTUFF,The Defense Season 4,2013-05-21,2013-07-24,1217.958594374798,1297.084901119102,1191.1842970550547,1263.672426292042
USA,Brian Lee,1992-08-02,Team Liquid,FLUFFNSTUFF,RaidCall Dota 2 League Season 3,2013-05-20,2013-07-17,1219.4634868560968,1299.1361202292453,1221.992111994487,1337.4075177088246
USA,Brian Lee,1992-08-02,Team Liquid,FLUFFNSTUFF,DreamHack Summer 2013,2013-06-15,2013-06-17,1174.5341242046538,1255.8516733597266,1145.4515469688445,1198.0160388110785
USA,Brian Lee,1992-08-02,Team Liquid,FLUFFNSTUFF,G-1 Champions League Season 5,2013-03-16,2013-05-26,1189.7259262549162,1254.7862178530804,1135.3139181326014,1140.3758619036164
USA,Brian Lee,1992-08-02,Team Liquid,FLUFFNSTUFF,The Premier League Season 4,2013-02-10,2013-04-28,1159.7781214445959,1251.1316904557061,1216.2881424748691,1308.6493267840992
USA,Brian Lee,1992-08-02,Team Liquid,FLUFFNSTUFF,RaidCall EMS One Spring Season,2013-03-18,2013-04-21,1163.7998360716974,1199.6414379061105,1171.542880037639,1218.3287320897973
USA,Brian Lee,1992-08-02,CompLexity Gaming,FLUFFNSTUFF,The International 2012,2012-08-26,2012-09-02,1097.10541741873,1141.0505438014811,1056.8368156579547,1063.9391711539508
USA,Brian Lee,1992-08-02,ROOT Gaming,FLUFFNSTUFF,World Cyber Arena 2015 - American Pro Qualifiers,2015-05-03,2015-06-02,1036.483207801194,1082.5015492591942,991.6742839519444,992.3325943061724
USA,Brian Lee,1992-08-02,Team Liquid,FLUFFNSTUFF,XMG Captains Draft Invitational,2014-02-18,2014-04-01,1111.3409147622344,1174.7089687849152,1082.371480247381,1169.964012404696
USA,Brian Lee,1992-08-02,Team Liquid,FLUFFNSTUFF,Monster Energy Invitational,2014-03-07,2014-03-09,1076.0633734355388,1101.6302512980474,1067.7318027703056,1095.0941715324534
USA,Brian Lee,1992-08-02,Team Liquid,FLUFFNSTUFF,Electronic Sports Prime Shock Therapy Cup,2014-01-31,2014-02-08,1063.7910103283045,1085.5002130507942,1080.3075600457246,1126.9433378787621
USA,Brian Lee,1992-08-02,Team Liquid,FLUFFNSTUFF,Curse Dota 2 Invitational,2013-05-04,2013-05-19,1228.7873932101566,1329.3073500574574,1220.9787698493494,1301.20150195695
USA,Brian Lee,1992-08-02,Team Liquid,FLUFFNSTUFF,DreamHack Dota 2 Invitational,2013-03-14,2013-04-18,1192.3548915912238,1258.3167007350285,1191.8205177345405,1272.227984680855
Israel,Tal Aizik,1993-03-09,OG,Fly,The International 2017,2017-08-02,2017-08-12,1113.787990637246,1185.4024053671624,1125.2058655098683,1203.79234683011
Israel,Tal Aizik,1993-03-09,OG,Fly,Mars Dota 2 League 2017,2017-07-05,2017-07-09,1064.2573867407705,1082.260993585896,1106.3115984741212,1173.9500663686154
Israel,Tal Aizik,1993-03-09,OG,Fly,EPICENTER 2017,2017-06-04,2017-06-11,1088.4743803537776,1094.5108341369078,1085.1337819114613,1101.0059900808894
Israel,Tal Aizik,1993-03-09,OG,Fly,The Manila Masters,2017-05-25,2017-05-28,1157.8588939291815,1224.589513018445,1129.4158021128235,1164.7138175692344
Israel,Tal Aizik,1993-03-09,OG,Fly,The Kiev Major 2017,2017-04-24,2017-04-30,1183.1793683761819,1232.5569372707885,1226.3788535522576,1355.2013738832213
Israel,Tal Aizik,1993-03-09,OG,Fly,Dota 2 Asia Championships 2017,2017-03-27,2017-04-04,1237.6063503886994,1367.850738527819,1241.896005148124,1328.541640188071
Israel,Tal Aizik,1993-03-09,OG,Fly,StarLadder i-League StarSeries Season 3,2017-02-23,2017-02-26,1247.6951269385863,1356.6844898990598,1220.5009526832334,1318.1128516618987
Israel,Tal Aizik,1993-03-09,OG,Fly,Dota Pit League Season 5,2017-01-20,2017-01-22,1222.820371197578,1340.0407271653085,1200.2110929501487,1278.8531314409454
Israel,Tal Aizik,1993-03-09,OG,Fly,The Boston Major 2016,2016-12-03,2016-12-10,1202.0277873667924,1318.634206583617,1270.5115575635969,1428.2691305843198
Israel,Tal Aizik,1993-03-09,OG,Fly,The Summit 6,2016-11-16,2016-11-20,1145.8152919710135,1206.8840115170426,1201.6714411966552,1312.0102583589362
Israel,Tal Aizik,1993-03-09,OG,Fly,Mars Dota 2 League 2016 Autumn,2016-09-28,2016-10-02,1157.203488453607,1227.5432831724142,1170.435514661163,1227.2647898659807
Israel,Tal Aizik,1993-03-09,OG,Fly,The International 2016,2016-08-02,2016-08-13,1215.0331369392072,1275.1264138200306,1191.4527363718394,1226.7395103699496
Israel,Tal Aizik,1993-03-09,OG,Fly,The Summit 5,2016-07-13,2016-07-17,1307.361131326268,1465.071275917864,1293.0563231597428,1412.1987262958176
Israel,Tal Aizik,1993-03-09,OG,Fly,ESL One Frankfurt 2016,2016-06-17,2016-06-19,1318.3021924443412,1508.7070587150388,1351.8171770554693,1540.3098310564392
Israel,Tal Aizik,1993-03-09,OG,Fly,The Manila Major 2016,2016-06-03,2016-06-12,1193.4056634289075,1259.487550143922,1305.7933250984904,1504.363372718745
Israel,Tal Aizik,1993-03-09,OG,Fly,EPICENTER 2016,2016-05-09,2016-05-15,1103.0359032583376,1172.2480061641193,1170.5982505294312,1283.54909025198
Israel,Tal Aizik,1993-03-09,OG,Fly,StarLadder i-League Invitational #1,2016-04-14,2016-04-17,1072.1359808131938,1094.2625719981565,1119.875565048966,1200.3993405649185
Israel,Tal Aizik,1993-03-09,OG,Fly,Dota Pit League Season 4,2016-03-19,2016-03-20,1110.3337439659913,1157.0849136798495,1109.577169721653,1156.0077599860451
Israel,Tal Aizik,1993-03-09,OG,Fly,The Shanghai Major 2016,2016-02-25,2016-03-06,1151.996119725791,1236.6610208559011,1134.3274957629114,1179.126058638467
Israel,Tal Aizik,1993-03-09,OG,Fly,MarsTV Dota 2 League 2015 Winter,2016-01-27,2016-01-31,1146.6362193218833,1221.406332645309,1180.5258570208132,1281.0823966460946
Israel,Tal Aizik,1993-03-09,OG,Fly,The Summit 4,2015-12-09,2015-12-13,1196.2820923817587,1222.0006998063175,1149.1804884815585,1165.0670630801606
Israel,Tal Aizik,1993-03-09,(monkey) Business,Fly,MLG World Finals 2015,2015-10-16,2015-10-18,1184.4273261636474,1303.7122875001946,1187.2310355357706,1274.0861044605858
Israel,Tal Aizik,1993-03-09,CompLexity Gaming,Fly,The International 2015,2015-07-27,2015-08-08,1106.1641644454812,1174.8674362674838,1118.7668286621158,1176.7817807097244
