country,name,dob,team,player,tour,start,end,startelo32,startelo64,endelo32,endelo64
China,Yang Xiaodong,1993-01-28,IG Vitality,InJuly,Mars Dota 2 League 2016 Autumn,2016-09-28,2016-10-02,1125.139923311695,1147.6022314017039,1073.4360114432711,1059.1332959267477
China,Yang Xiaodong,1993-01-28,LGD Gaming,InJuly,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,933.2396916617143,871.1535648919046
China,Yang Xiaodong,1993-01-28,LGD Gaming,InJuly,i-League Season 2,2014-11-17,2015-01-10,910.6608399416632,849.7240444231663,966.9036072882719,965.9519261417424
China,Yang Xiaodong,1993-01-28,LGD Gaming,InJuly,ASUS ROG DreamLeague Season 2,2014-10-06,2014-11-29,1218.2944719006475,1264.8734551921245,1128.6898319972547,1172.466540755683
China,Yang Xiaodong,1993-01-28,LGD Gaming,InJuly,National Electronic Sports Tournament 2014,2014-10-30,2014-11-02,1029.8715340505712,1068.8703427056093,1165.4036863332249,1243.829989719639
China,Yang Xiaodong,1993-01-28,LGD Gaming,InJuly,World Cyber Arena 2014,2014-10-02,2014-10-05,911.439508910324,867.0924323516997,1102.0795660163647,1136.469935886295
China,Yang Xiaodong,1993-01-28,LGD Gaming,InJuly,World E-sport Championships 2014,2014-09-05,2014-09-07,1208.6609356453534,1349.1076772435053,1159.007760017263,1264.5077937182505
Russia,Dmitrii Filinov,1991-11-12,KBU (page does not exist),Inmate,EPICENTER 2017,2017-06-04,2017-06-11,,,,
USA,Michael Ghannam,1991-06-07,FIRE,Ixmike88,StarLadder StarSeries Season 11,2014-11-14,2015-01-18,,,,
USA,Michael Ghannam,1991-06-07,Sneaky Nyx Assassins,Ixmike88,Dota Pit League Season 2,2014-09-25,2014-12-23,1121.8509612577907,1209.2613531626178,1088.1171920633842,1099.2385845049207
USA,Michael Ghannam,1991-06-07,Sneaky Nyx Assassins,Ixmike88,ASUS ROG DreamLeague Season 2,2014-10-06,2014-11-29,1138.3574388134002,1222.346638773003,1124.302375129378,1157.334519357153
USA,Michael Ghannam,1991-06-07,Sneaky Nyx Assassins,Ixmike88,Dota 2 Champions League Season 4,2014-09-01,2014-11-02,1072.9318436199028,1095.1148382235258,1056.4217246337244,1048.5273436162126
USA,Michael Ghannam,1991-06-07,Sneaky Nyx Assassins,Ixmike88,ESL One New York 2014,2014-10-09,2014-10-10,1165.2517640068966,1265.1153995727725,1164.1186090537062,1263.2974654042732
Belarus,Alexei Lipai,1992-05-12,HellRaisers,J4,The International 2017,2017-08-02,2017-08-12,992.3533068857015,990.1309286985629,992.8617641155336,990.7871601675047
Belarus,Alexei Lipai,1992-05-12,Power Rangers,J4,Dota Pit League Season 3,2015-01-21,2015-07-12,1040.3421952969036,1034.9683283167992,973.9805535892614,956.4346019294748
Belarus,Alexei Lipai,1992-05-12,Power Rangers,J4,Esportal Dota 2 League,2014-11-28,2015-07-05,921.0060240804353,868.5509608217378,972.6966467320776,954.2849054126573
Belarus,Alexei Lipai,1992-05-12,Power Rangers,J4,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,996.0299639520152,967.9583406202544,996.3193594381976,970.2940150277947
Belarus,Alexei Lipai,1992-05-12,Power Rangers,J4,Dota Pit League Season 2,2014-09-25,2014-12-23,1023.1464019197364,1034.697316893632,1070.0301537690711,1145.1071616298316
Belarus,Alexei Lipai,1992-05-12,Power Rangers,J4,XMG Captains Draft 2.0,2014-10-31,2014-12-21,1011.5090839283088,1046.9425337821724,1063.4550468175887,1132.8519491998634
Belarus,Alexei Lipai,1992-05-12,Power Rangers,J4,i-League Season 1,2014-08-11,2014-09-28,1117.632151034544,1179.6043451271664,989.35157214184,972.7854755123227
Belarus,Alexei Lipai,1992-05-12,Power Rangers,J4,Dota 2 Champions League Season 3,2014-04-25,2014-06-25,1086.329679669994,1141.7432714730646,1147.1577203031732,1223.460862817355
Thailand,Anucha Jirawong,1998-09-22,Team Faceless,Jabz,The Manila Masters,2017-05-25,2017-05-28,1181.0738641770952,1258.610445385359,1090.6341428594217,1128.823661481208
Thailand,Anucha Jirawong,1998-09-22,Team Faceless,Jabz,StarLadder i-League Invitational #2,2017-05-18,2017-05-21,1013.1407506390077,1016.3232765895224,1074.7603173503396,1097.5203716718638
Thailand,Anucha Jirawong,1998-09-22,Team Faceless,Jabz,The Kiev Major 2017,2017-04-24,2017-04-30,1050.7051703612801,1064.3522177907862,1077.49105940635,1101.6839933178253
Thailand,Anucha Jirawong,1998-09-22,Team Faceless,Jabz,Dota 2 Asia Championships 2017,2017-03-27,2017-04-04,1159.7379799470061,1187.536090314608,840.5946644719189,781.8874337362332
Thailand,Anucha Jirawong,1998-09-22,Team Faceless,Jabz,Dota Pit League Season 5,2017-01-20,2017-01-22,964.608017408404,965.5641387458973,994.4709362657347,996.4889478521969
Thailand,Anucha Jirawong,1998-09-22,Team Faceless,Jabz,The Boston Major 2016,2016-12-03,2016-12-10,973.1183493671547,1000.3590839587473,972.5331895405052,989.965213468038
Thailand,Anucha Jirawong,1998-09-22,Team Faceless,Jabz,The Summit 6,2016-11-16,2016-11-20,1059.926058312333,1102.0530134423452,965.59940885553,1023.2842444247076
Thailand,Anucha Jirawong,1998-09-22,Team Faceless,Jabz,The Manila Masters,2017-05-25,2017-05-28,1075.5739012565402,1108.1429632438446,1104.1552874653794,1192.2871111295306
Canada,Andrew Jenkins,1995-10-20,Team Leviathan,Jenkins,World Cyber Arena 2015,2015-12-17,2015-12-20,1174.5274262902542,1272.8534896599892,985.5647595712526,973.3839506504933
Finland,Jesse Vainikka,1992-05-07,OG,JerAx,The International 2017,2017-08-02,2017-08-12,1113.7879906372466,1185.402405367162,1125.205865509869,1203.79234683011
Finland,Jesse Vainikka,1992-05-07,OG,JerAx,Mars Dota 2 League 2017,2017-07-05,2017-07-09,1064.257386740771,1082.260993585896,1106.311598474122,1173.950066368615
Finland,Jesse Vainikka,1992-05-07,OG,JerAx,EPICENTER 2017,2017-06-04,2017-06-11,1088.474380353778,1094.5108341369078,1085.1337819114617,1101.005990080889
Finland,Jesse Vainikka,1992-05-07,OG,JerAx,The Manila Masters,2017-05-25,2017-05-28,1157.858893929182,1224.5895130184444,1129.4158021128235,1164.7138175692344
Finland,Jesse Vainikka,1992-05-07,OG,JerAx,The Kiev Major 2017,2017-04-24,2017-04-30,1183.1793683761819,1232.5569372707882,1226.378853552258,1355.2013738832213
Finland,Jesse Vainikka,1992-05-07,OG,JerAx,Dota 2 Asia Championships 2017,2017-03-27,2017-04-04,1237.6063503886994,1367.8507385278187,1241.896005148124,1328.5416401880707
Finland,Jesse Vainikka,1992-05-07,OG,JerAx,StarLadder i-League StarSeries Season 3,2017-02-23,2017-02-26,1247.6951269385863,1356.6844898990594,1220.5009526832334,1318.1128516618985
Finland,Jesse Vainikka,1992-05-07,OG,JerAx,Dota Pit League Season 5,2017-01-20,2017-01-22,1222.820371197578,1340.0407271653085,1200.2110929501487,1278.853131440945
Finland,Jesse Vainikka,1992-05-07,OG,JerAx,The Boston Major 2016,2016-12-03,2016-12-10,1202.0277873667928,1318.634206583617,1270.5115575635969,1428.2691305843198
Finland,Jesse Vainikka,1992-05-07,OG,JerAx,The Summit 6,2016-11-16,2016-11-20,1145.815291971014,1206.8840115170426,1201.6714411966555,1312.0102583589362
Finland,Jesse Vainikka,1992-05-07,OG,JerAx,Mars Dota 2 League 2016 Autumn,2016-09-28,2016-10-02,1157.2034884536067,1227.5432831724142,1170.4355146611636,1227.2647898659807
Finland,Jesse Vainikka,1992-05-07,Team Liquid,JerAx,The International 2016,2016-08-02,2016-08-13,1212.9179881397154,1307.1512434038968,909.4121014326756,912.9927414001637
Finland,Jesse Vainikka,1992-05-07,Team Liquid,JerAx,The Summit 5,2016-07-13,2016-07-17,1218.3106944586375,1305.792495365497,1237.697590320618,1342.8978033231278
Finland,Jesse Vainikka,1992-05-07,Team Liquid,JerAx,ESL One Frankfurt 2016,2016-06-17,2016-06-19,926.3385732168429,932.8883142697456,1011.8008888051528,1057.5402169798767
Finland,Jesse Vainikka,1992-05-07,Team Liquid,JerAx,The Manila Major 2016,2016-06-03,2016-06-12,1245.178689568169,1385.2641315174978,1285.0212661413584,1404.1517774019785
Finland,Jesse Vainikka,1992-05-07,Team Liquid,JerAx,EPICENTER 2016,2016-05-09,2016-05-15,948.3487250627428,916.4218341613333,1279.421599518625,1439.0720908712676
Finland,Jesse Vainikka,1992-05-07,Team Liquid,JerAx,ESL One Manila 2016,2016-04-22,2016-04-24,898.3757197007408,849.7829440128434,1189.130442109827,1242.980335884359
Finland,Jesse Vainikka,1992-05-07,Team Liquid,JerAx,The Shanghai Major 2016,2016-02-25,2016-03-06,1092.1669673701108,1164.8931615287802,1179.69398155471,1335.8910488452987
Finland,Jesse Vainikka,1992-05-07,Team Liquid,JerAx,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1150.7320426604222,1242.0483431311936,1028.3400786949007,1046.6060001500714
Finland,Jesse Vainikka,1992-05-07,Team Liquid,JerAx,World Cyber Arena 2015,2015-12-17,2015-12-20,1174.5274262902542,1272.8534896599892,913.0159329662332,852.7279841481804
Finland,Jesse Vainikka,1992-05-07,Team Liquid,JerAx,The Summit 4,2015-12-09,2015-12-13,906.1766896479382,841.1485169568456,1124.7745783096623,1203.3340340616526
Finland,Jesse Vainikka,1992-05-07,Team Liquid,JerAx,Nanyang Dota 2 Championships Season 1,2015-10-26,2015-11-01,991.625716981537,1021.6242243448196,1036.8081330474274,1050.1772331211773
Finland,Jesse Vainikka,1992-05-07,MVP HOT6ix,JerAx,The International 2015,2015-07-27,2015-08-08,1026.8364749761204,1061.2827249608742,962.2126569047413,932.6183706096792
Finland,Jesse Vainikka,1992-05-07,4 Anchors + Sea Captain,JerAx,Dota Pit League Season 2,2014-09-25,2014-12-23,,,,
Finland,Jesse Vainikka,1992-05-07,4 Anchors + Sea Captain,JerAx,XMG Captains Draft 2.0,2014-10-31,2014-12-21,,,,
Finland,Jesse Vainikka,1992-05-07,4 Anchors + Sea Captain,JerAx,ASUS ROG DreamLeague Season 2,2014-10-06,2014-11-29,,,,
Philippines,Jessie Cristy,1990-02-21,HappyFeet,JessieVash,Galaxy Battles,2017-06-15,2017-06-18,1009.5136848506337,1033.3455554392997,993.2309632388474,1002.6036005278039
Philippines,Jessie Cristy,1990-02-21,Mineski.Sports5,JessieVash,ESL One Manila 2016,2016-04-22,2016-04-24,975.9815162553064,983.3193722838868,978.9491553079666,992.5078845655753
Philippines,Jessie Cristy,1990-02-21,Mineski,JessieVash,MarsTV Dota 2 League 2015 Winter,2016-01-27,2016-01-31,941.7691952969141,926.9610784597268,928.8472109707768,910.771891695986
Philippines,Jessie Cristy,1990-02-21,Mineski,JessieVash,The Summit 4,2015-12-09,2015-12-13,979.452659306984,953.2093108401152,961.9365173103059,928.8450337333653
Philippines,Jessie Cristy,1990-02-21,Mineski.Sports5,JessieVash,Frankfurt Major 2015,2015-11-13,2015-11-21,961.9498841724844,941.9831100383174,963.9877902868857,945.0904060930105
Philippines,Jessie Cristy,1990-02-21,Mineski,JessieVash,Nanyang Dota 2 Championships Season 1,2015-10-26,2015-11-01,1061.3008559535165,1068.0103245249386,1033.8332726666113,1027.841117137448
Canada,Jio Madayag,1993-04-19,HappyFeet,Jeyo,Galaxy Battles,2017-06-15,2017-06-18,1009.5136848506337,1033.3455554392997,993.2309632388474,1002.6036005278039
Canada,Jio Madayag,1993-04-19,Team Archon,Jeyo,The Shanghai Major 2016,2016-02-25,2016-03-06,901.9860516343448,868.105650577612,991.961790812838,981.2556545475716
Canada,Jio Madayag,1993-04-19,Mineski,Jeyo,The Summit 4,2015-12-09,2015-12-13,979.452659306984,953.2093108401152,961.9365173103059,928.8450337333653
Canada,Jio Madayag,1993-04-19,Team Archon,Jeyo,ESL One New York 2015,2015-10-03,2015-10-04,963.1005142414363,947.3665141705507,963.353539286638,947.7274295019528
Canada,Jio Madayag,1993-04-19,Rave,Jeyo,The Summit 3,2015-05-13,2015-05-17,988.8017506295488,972.519813891586,967.9350101661518,932.500872413661
Canada,Jio Madayag,1993-04-19,Rave,Jeyo,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1174.839124447594,1255.3431273496042,1101.7008516545607,1168.8651259916514
Canada,Jio Madayag,1993-04-19,Rave,Jeyo,ASUS ROG DreamLeague Season 2,2014-10-06,2014-11-29,1172.5689133880676,1312.9302898352466,1195.018357943009,1299.1222651066487
Canada,Jio Madayag,1993-04-19,Rave,Jeyo,i-League Season 1,2014-08-11,2014-09-28,,,1063.8624155782522,1116.4254327049694
China,Xiao Zihao,1993-11-21,LGD.Forever Young,Jixing,Dota 2 Asia Championships 2017,2017-03-27,2017-04-04,1042.7041279446407,1052.839736058642,1078.5474670003662,1132.775138865857
China,Xiao Zihao,1993-11-21,LGD Gaming,Jixing,The Boston Major 2016,2016-12-03,2016-12-10,1054.2140365881794,1090.7636458601241,1103.6090365277942,1131.676269634873
Sweden,Jonas Lindholm,1992-09-22,Alliance,Jonassomfan,StarLadder i-League Invitational #2,2017-05-18,2017-05-21,1017.2283689113199,1054.2666345369457,993.7606070909717,994.0279090236558
Sweden,Jonas Lindholm,1992-09-22,Alliance,Jonassomfan,World Electronic Sports Games 2016,2017-01-12,2017-01-15,1039.6530416551632,1095.2435870005463,1119.1222850077793,1235.6176088559178
Sweden,Jonas Lindholm,1992-09-22,Alliance,Jonassomfan,Northern Arena BEAT Invitational,2016-11-10,2016-11-13,1014.0521327555548,1011.7214595046504,1007.0338752700425,1016.068476544054
Sweden,Jonas Lindholm,1992-09-22,Ninjas in Pyjamas,Jonassomfan,Dota Pit League Season 3,2015-01-21,2015-07-12,,,1024.7804819415178,998.6883923860408
Sweden,Jonas Lindholm,1992-09-22,Ninjas in Pyjamas,Jonassomfan,ASUS ROG DreamLeague Season 3,2015-03-28,2015-06-15,1051.7976864254404,1100.9986861676387,1060.46291467814,1049.641410366237
Sweden,Jonas Lindholm,1992-09-22,Ninjas in Pyjamas,Jonassomfan,joinDOTA MLG Pro League Season 2,2015-04-20,2015-06-07,1108.6449425480523,1227.3867153320382,1121.5071606010335,1206.0581558278905
Sweden,Jonas Lindholm,1992-09-22,Ninjas in Pyjamas,Jonassomfan,Dota 2 Champions League Season 5,2015-02-23,2015-05-10,1101.9799316370563,1133.1279474791947,1076.8437315466554,1099.3342536943467
Sweden,Jonas Lindholm,1992-09-22,Ninjas in Pyjamas,Jonassomfan,joinDOTA MLG Pro League Season 1,2015-01-24,2015-04-12,,,1043.0136844436709,1084.5377098216572
Sweden,Jonas Lindholm,1992-09-22,Ninjas in Pyjamas,Jonassomfan,StarLadder StarSeries Season 11,2014-11-14,2015-01-18,,,,
Sweden,Jonas Lindholm,1992-09-22,Ninjas in Pyjamas,Jonassomfan,i-League Season 2,2014-11-17,2015-01-10,,,,
France,Sullivan Carlotti,1993-11-07,Denial eSports,Joraal,Dota Pit League Season 2,2014-09-25,2014-12-23,1025.3135479539585,1044.9824841854918,980.2885238159897,975.5517321451387
Russia,Egor Surkov,1993-02-26,Virtus.pro,JotM,Dota Pit League Season 2,2014-09-25,2014-12-23,1059.786546145759,1097.2500849281312,1140.512071894478,1197.6489773162543
Russia,Egor Surkov,1993-02-26,Virtus.pro,JotM,XMG Captains Draft 2.0,2014-10-31,2014-12-21,1175.8614803588518,1293.2925696581358,1177.1905526319367,1282.8032434138581
Russia,Egor Surkov,1993-02-26,Virtus.pro,JotM,ASUS ROG DreamLeague Season 2,2014-10-06,2014-11-29,1084.2189610046162,1144.2217332286764,1154.8745390185304,1229.0100063925427
Russia,Egor Surkov,1993-02-26,Virtus.Pro,JotM,StarLadder StarSeries Season 10,2014-08-15,2014-10-26,1047.7979707504212,1107.301876533604,1098.5848770176356,1142.274107127824
Russia,Egor Surkov,1993-02-26,Virtus.pro,JotM,i-League Season 1,2014-08-11,2014-09-28,1000.5242962128141,1017.4089601370328,1011.5265706485077,1011.6548317606184
Russia,Egor Surkov,1993-02-26,Virtus.pro,JotM,The International 2014,2014-07-08,2014-07-21,1000.6624881648804,1021.9975459898076,1000.6058017571723,1020.1153057828732
Russia,Egor Surkov,1993-02-26,Virtus.pro,JotM,Dota 2 Champions League Season 3,2014-04-25,2014-06-25,904.2234562040891,848.2592618770142,1032.1919973537588,1085.1368058618539
Philippines,Julius De,1992-12-21,HappyFeet,Julz,Galaxy Battles,2017-06-15,2017-06-18,1009.5136848506337,1033.3455554392997,993.2309632388474,1002.6036005278039
Philippines,Julius De,1992-12-21,Mineski.Sports5,Julz,The Manila Major 2016,2016-06-03,2016-06-12,1018.15190812247,1021.4466160939476,998.764596681862,1003.608742194747
Philippines,Julius De,1992-12-21,Mineski.Sports5,Julz,ESL One Manila 2016,2016-04-22,2016-04-24,975.9815162553064,983.3193722838868,978.9491553079666,992.5078845655753
Philippines,Julius De,1992-12-21,Mineski,Julz,MarsTV Dota 2 League 2015 Winter,2016-01-27,2016-01-31,941.7691952969141,926.9610784597268,928.8472109707768,910.771891695986
Philippines,Julius De,1992-12-21,Mineski,Julz,The Summit 4,2015-12-09,2015-12-13,979.452659306984,953.2093108401152,961.9365173103059,928.8450337333653
Philippines,Julius De,1992-12-21,Mineski.Sports5,Julz,Frankfurt Major 2015,2015-11-13,2015-11-21,961.9498841724844,941.9831100383174,963.9877902868857,945.0904060930105
Philippines,Julius De,1992-12-21,Mineski,Julz,Nanyang Dota 2 Championships Season 1,2015-10-26,2015-11-01,1061.3008559535165,1068.0103245249386,1033.8332726666113,1027.841117137448
China,Lin Shiyang,1994-08-28,Newbee,June,The International 2015,2015-07-27,2015-08-08,1026.3058771945446,1015.579477616326,1021.962657810178,1026.224347511505
China,Lin Shiyang,1994-08-28,Newbee,June,MarsTV Dota 2 League 2015 Spring,2015-06-03,2015-06-07,958.3068325322851,925.6672112097988,1075.0150760980123,1088.2677209057588
China,Lin Shiyang,1994-08-28,Newbee,June,i-League Season 3,2015-04-06,2015-05-23,1030.5383506919316,1076.7693694039042,911.6009013632266,893.9790503644944
China,Lin Shiyang,1994-08-28,Invictus Gaming,June,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1111.9811465833502,1174.08710331766,1021.6302419120289,1039.0577269641879
China,Lin Shiyang,1994-08-28,Invictus Gaming,June,i-League Season 2,2014-11-17,2015-01-10,910.6608399416632,849.7240444231663,966.9036072882719,965.9519261417424
China,Lin Shiyang,1994-08-28,Invictus Gaming,June,ASUS ROG DreamLeague Season 2,2014-10-06,2014-11-29,1218.2944719006475,1264.8734551921245,1079.0455198110833,1146.1821070832625
China,Lin Shiyang,1994-08-28,Invictus Gaming,June,World Cyber Arena 2014,2014-10-02,2014-10-05,911.439508910324,867.0924323516997,1102.0795660163647,1136.469935886295
China,Lin Shiyang,1994-08-28,Invictus Gaming,June,i-League Season 1,2014-08-11,2014-09-28,1048.928443928609,1055.7005304083314,1271.4827964079516,1376.992320107879
China,Lin Shiyang,1994-08-28,CIS Game,June,The International 2014,2014-07-08,2014-07-21,1321.6611620860356,1482.9872502548135,1199.361612726063,1232.899957424969
China,Zhao Kai,1992-07-16,TongFu.WanZhou,Kabu,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,,,,
China,Zhao Kai,1992-07-16,TongFu.WanZhou,Kabu,National Electronic Sports Tournament 2014,2014-10-30,2014-11-02,,,,
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,DreamLeague Season 8,2017-12-01,2017-12-03,1248.5140092946115,1406.848507367636,1064.44690245384,1078.0368242990942
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,ESL One Hamburg 2017,2017-10-26,2017-10-29,1153.4526127881531,1204.0785817964882,1104.6132061268581,1151.3734810094466
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,The International 2017,2017-08-02,2017-08-12,1080.828285943245,1146.3944875263921,1075.45371084935,1136.660170419936
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,Mars Dota 2 League 2017,2017-07-05,2017-07-09,1180.5273561563065,1256.227288818084,1176.5881049938946,1250.3736951811045
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,Galaxy Battles,2017-06-15,2017-06-18,1186.215413574868,1280.5977020577602,1110.1630154014017,1199.5249311036273
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,ZOTAC Cup Masters,2017-05-30,2017-06-03,1168.357101244522,1276.0446547556126,1045.2357196905396,1075.245360679024
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,The Manila Masters,2017-05-25,2017-05-28,1018.2220427305787,1010.602223072733,1147.4884179078144,1242.542786621241
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,StarLadder i-League Invitational #2,2017-05-18,2017-05-21,1059.1562141949084,1083.9233517747894,1083.2259858046914,1136.446970500641
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,The Kiev Major 2017,2017-04-24,2017-04-30,1181.495262633905,1235.3537341137214,1015.8514850818273,1005.5007781047168
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,Dota 2 Asia Championships 2017,2017-03-27,2017-04-04,1014.403861320629,1029.9262397802418,1178.8771221224038,1283.145491366665
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,ESL One Genting 2017,2017-01-06,2017-01-08,987.113400600036,998.0856911086678,1214.557020083525,1278.885229206412
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,World Cyber Arena 2016,2016-12-14,2016-12-16,1184.86904828935,1172.7844286951313,1017.2637197493716,1008.1203693259663
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,World Cyber Arena 2016,2016-12-14,2016-12-16,994.162161770894,981.1631134816887,1017.2637197493716,1008.1203693259663
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,The Boston Major 2016,2016-12-03,2016-12-10,1051.5709459360428,1087.5757211599907,1049.145885158013,1083.4575797794514
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,Mars Dota 2 League 2016 Autumn,2016-09-28,2016-10-02,1086.4581161934116,1158.9966379925286,1128.9788624017165,1185.1085238838166
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,The International 2016,2016-08-02,2016-08-13,1025.6112905273562,1022.699953359089,1154.3670067288049,1135.007123156598
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,Nanyang Dota 2 Championships Season 2,2016-07-06,2016-07-10,1143.9032990945932,1178.1635149730846,1252.0984726206702,1416.7618848594134
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,The Manila Major 2016,2016-06-03,2016-06-12,1298.7997763944416,1418.8800528474778,1281.854410220183,1391.6983783539292
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,EPICENTER 2016,2016-05-09,2016-05-15,1003.8565278600439,1059.1688896155888,1301.284161920068,1369.7389651054648
China,Hu Liangzhi,1992-11-07,EHOME,Kaka,The Shanghai Major 2016,2016-02-25,2016-03-06,1131.5021704372944,1141.8986480533767,1119.4673825915136,1128.4322965076014
China,Hu Liangzhi,1992-11-07,EHOME,Kaka,MarsTV Dota 2 League 2015 Winter,2016-01-27,2016-01-31,1148.8129567670655,1233.8997165861836,1271.5760113276142,1465.3385563251072
China,Hu Liangzhi,1992-11-07,EHOME,Kaka,The Summit 4,2015-12-09,2015-12-13,1197.0469786389306,1320.9126906501754,1159.805776174726,1224.2049362628281
China,Hu Liangzhi,1992-11-07,EHOME,Kaka,Frankfurt Major 2015,2015-11-13,2015-11-21,1153.5373668498469,1251.6294773984155,1176.7175940879076,1290.6107008223753
China,Hu Liangzhi,1992-11-07,EHOME,Kaka,Nanyang Dota 2 Championships Season 1,2015-10-26,2015-11-01,1209.5346769301025,1334.9780005336747,1207.0100972470564,1327.7798112041582
China,Hu Liangzhi,1992-11-07,HyperGloryTeam,Kaka,Dota 2 Asia Championships 2015,2015-01-29,2015-02-09,1095.1368620307603,1131.1160370410148,1068.7866628836546,1113.9998159696722
China,Hu Liangzhi,1992-11-07,HyperGloryTeam,Kaka,i-League Season 2,2014-11-17,2015-01-10,1000.0796609182152,1049.5362213673318,1023.6039202858252,1096.8951541022432
China,Hu Liangzhi,1992-11-07,HyperGloryTeam,Kaka,World E-sport Championships 2014,2014-09-05,2014-09-07,1040.3338268279842,1085.1986318640322,1018.1229670058312,1039.237744904218
China,Hu Liangzhi,1992-11-07,Newbee,Kaka,The Manila Masters,2017-05-25,2017-05-28,1159.6967344847312,1313.8214829606268,1147.4884179078144,1242.542786621241
China,Liu Chang,1996-12-27,Team VGJ,Freeze,DOTA Summit 7,2017-06-14,2017-06-18,1043.7036837547882,1067.3904753085146,937.3631707448293,872.9576909202713
China,Liu Chang,1996-12-27,Team VGJ,Freeze,StarLadder i-League Invitational #2,2017-05-18,2017-05-21,1003.011049726094,964.256815409973,1018.9360430976398,1014.0055501586473
China,Liu Chang,1996-12-27,Team VGJ,Freeze,The Kiev Major 2017,2017-04-24,2017-04-30,1062.5193114002607,1125.6881765014916,1092.2894616995684,1112.538077822088
China,Liu Chang,1996-12-27,Team VGJ,Freeze,Dota 2 Asia Championships 2017,2017-03-27,2017-04-04,1075.8029190653288,1152.3934038526793,1102.3552867418448,1169.447071497518
China,Liu Chang,1996-12-27,Team VGJ,Freeze,StarLadder i-League StarSeries Season 3,2017-02-23,2017-02-26,1218.7835378697894,1357.8834477094604,1070.1448882445875,1129.9644354998895
China,Liu Chang,1996-12-27,Team VGJ,Freeze,DOTA Summit 7,2017-06-14,2017-06-18,1044.016152803382,1088.489617984581,1256.5776194293278,1429.2650035759643
Malaysia,Fadil bin,1996-03-30,Fnatic,Kecik Imba,The International 2015,2015-07-27,2015-08-08,1032.6707022395806,1094.2651115116562,979.023429673044,983.4011688116757
Malaysia,Fadil bin,1996-03-30,Fnatic,Kecik Imba,ESL One Frankfurt 2015,2015-06-20,2015-06-21,1032.616662801064,1092.3940555826705,1032.3930056847141,1091.7604963443894
Malaysia,Fadil bin,1996-03-30,Fnatic,Kecik Imba,joinDOTA MLG Pro League Season 2,2015-04-20,2015-06-07,986.6054646319267,992.2451869422073,1050.316850993983,1124.4608870409934
Malaysia,Fadil bin,1996-03-30,Team Malaysia,Kecik Imba,i-League Season 3,2015-04-06,2015-05-23,1029.608294140384,995.2882502142193,1185.772450200815,1267.2223414658204
Malaysia,Fadil bin,1996-03-30,Team Malaysia,Kecik Imba,StarLadder StarSeries Season 12,2015-03-09,2015-04-26,1267.5522938700242,1363.711917591403,1124.9385369365891,1175.503573813808
Greece,Grigoris Kallianiotis,1996-06-10,HellRaisers,Keyser,The International 2017,2017-08-02,2017-08-12,992.3533068857015,990.1309286985629,992.8617641155336,990.7871601675047
Germany,Maurice Gutmann,1995-04-27,Team Secret,KheZu,The International 2017,2017-08-02,2017-08-12,962.0091324883343,971.1503286583824,1021.4176938051024,1023.9923141296083
Germany,Maurice Gutmann,1995-04-27,Team Secret,KheZu,EPICENTER 2017,2017-06-04,2017-06-11,1034.4321220462489,1038.5712063959857,1138.7679924586105,1187.5880386511385
Germany,Maurice Gutmann,1995-04-27,Team Secret,KheZu,StarLadder i-League StarSeries Season 3,2017-02-23,2017-02-26,899.6659175962219,882.6641383981863,1212.6137480383695,1357.2154075213389
Germany,Maurice Gutmann,1995-04-27,Team Secret,KheZu,Dota Pit League Season 5,2017-01-20,2017-01-22,964.608017408404,965.5641387458973,994.4709362657347,996.4889478521969
Germany,Maurice Gutmann,1995-04-27,Escape Gaming,KheZu,The International 2016,2016-08-02,2016-08-13,1014.0302057380728,1010.80563551461,1024.1125639752836,1015.3075279084987
Germany,Maurice Gutmann,1995-04-27,No Diggity,KheZu,EPICENTER 2016,2016-05-09,2016-05-15,,,,
Germany,Maurice Gutmann,1995-04-27,Team Secret,KheZu,EPICENTER 2017,2017-06-04,2017-06-11,1092.68285829816,1137.1818138623034,1146.797568524939,1190.278260092452
